"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_km","duration_seconds","rpe"
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Shoulder tap",,"30-45 s
1st set start of hands at 2nd tile 5 taps
2nd and 3rd set start of hands at 3rd tile 16 taps",0,"normal",,,,25,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Shoulder tap",,"30-45 s
1st set start of hands at 2nd tile 5 taps
2nd and 3rd set start of hands at 3rd tile 16 taps",1,"normal",,,,29,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Shoulder tap",,"30-45 s
1st set start of hands at 2nd tile 5 taps
2nd and 3rd set start of hands at 3rd tile 16 taps",2,"normal",,,,30,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Triceps Dip (Weighted)",,"20X0",0,"normal",33.07,10,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Triceps Dip (Weighted)",,"20X0",1,"normal",33.07,10,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Triceps Dip (Weighted)",,"20X0",2,"normal",33.07,9,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Ring cross body lateral raise",,"Y raise
Top of ring at rib height
First set second tile after my washroom
2nd set 1.5 tile
3rd set 1 tile",0,"normal",,9,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Ring cross body lateral raise",,"Y raise
Top of ring at rib height
First set second tile after my washroom
2nd set 1.5 tile
3rd set 1 tile",1,"normal",,10,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Ring cross body lateral raise",,"Y raise
Top of ring at rib height
First set second tile after my washroom
2nd set 1.5 tile
3rd set 1 tile",2,"normal",,11,,,
"Push 2","Jun 8, 2023, 3:57 PM","Jun 8, 2023, 4:57 PM","","Heavy lateral raise partials",,"Done much later",0,"normal",33.07,15,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Mantle chinup",,"30X2
1st set Archer negative 30X0",0,"normal",,4,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Mantle chinup",,"30X2
1st set Archer negative 30X0",1,"normal",,6,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Mantle chinup",,"30X2
1st set Archer negative 30X0",2,"normal",,5,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm row",,"30X
45 degrees",0,"normal",,4,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm row",,"30X
45 degrees",1,"normal",,4,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm row",,"30X
45 degrees",2,"normal",,4,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Ring face pulls",,"20X0",0,"normal",,10,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Ring face pulls",,"20X0",1,"normal",,9,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Ring face pulls",,"20X0",2,"normal",,9,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile",0,"normal",,12,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile",1,"normal",,12,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Bodyweight bicep curl",,"30X1
1st set 3rd tile
2nd and 3th set 2.5th tile",2,"normal",,10,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm hammer curl",,"Possibly actually 11kg",0,"normal",28.66,9,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm hammer curl",,"Possibly actually 11kg",1,"normal",28.66,9,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Single arm hammer curl",,"Possibly actually 11kg",2,"normal",28.66,9,,,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)
Rest time same as time of set",0,"normal",,,,60,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)
Rest time same as time of set",1,"normal",,,,33,
"Pull 2","Jun 7, 2023, 4:51 PM","Jun 7, 2023, 5:51 PM","","Two arm hang",,"2-4 min accumulation
Do in fewer sets or increase time (record rest between sets)
Rest time same as time of set",2,"normal",,,,27,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Step up",,"",0,"normal",,13,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Step up",,"",1,"normal",,13,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Step up",,"",2,"normal",,13,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Step up",,"",3,"normal",,12,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Single leg hip thrust",,"",0,"normal",,10,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Single leg hip thrust",,"",1,"normal",,10,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Single leg hip thrust",,"",2,"normal",,10,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","1.5 Bulgarian split squat",,"Backpack
Record set next week",0,"normal",28.66,10,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","1.5 Bulgarian split squat",,"Backpack
Record set next week",1,"normal",28.66,9,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Sissy squat",,"Record set next week",0,"normal",,15,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Sliding hamstring curl",,"",0,"normal",,16,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Sliding hamstring curl",,"",1,"normal",,15,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Sliding hamstring curl",,"",2,"normal",,15,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Single leg standing calf raise",,"",0,"normal",,10,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Standing Calf Raise",,"",0,"normal",,25,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Standing Calf Raise",,"",1,"normal",,24,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Standing Calf Raise",,"",2,"normal",,24,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","BW seated calf raise",,"",0,"normal",,17,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","BW seated calf raise",,"",1,"normal",,16,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","BW seated calf raise",,"",2,"normal",,15,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Ring rollout",,"",0,"normal",,8,,,
"Legs","Jun 6, 2023, 12:45 PM","Jun 6, 2023, 1:45 PM","","Ring rollout",,"",1,"normal",,9,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring dip",,"30X1",0,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring dip",,"30X1",1,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring dip",,"30X1",2,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring dip",,"30X1",3,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",0,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",1,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Archer ring pushup",,"20X0
2 reps = 1
3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",2,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",0,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",1,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","ring fly",,"3 tiles distance from feet to hands 
Rings as low as possible (mid ring at knee)",2,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring triceps dip",,"30X0",0,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring triceps dip",,"30X0",1,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Ring triceps dip",,"30X0",2,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","BW triceps extension ",,"30X1",0,"normal",,9,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","BW triceps extension ",,"30X1",1,"normal",,9,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","BW triceps extension ",,"30X1",2,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",0,"normal",,9,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",1,"normal",,8,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",2,"normal",,7,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",3,"normal",,6,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",4,"normal",,5,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",5,"normal",,4,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",6,"normal",,3,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",7,"normal",,2,,,
"Push 1","Jun 5, 2023, 4:23 PM","Jun 5, 2023, 5:23 PM","","Diamond Push-Up",,"30X1 down series",8,"normal",,1,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0",0,"normal",,8,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0",1,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Wide pullup",,"Remember to go to dead hang on every rep
Tuck L
30X0",2,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",0,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",1,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Archer bodyweight row",,"20X0
Feet on first tile after my room",2,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",0,"normal",11,10,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",1,"normal",11,9,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Hammer Curl (Dumbbell)",,"Strict form against wall
30X1",2,"normal",11,9,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Rear delt fly",,"30X0
1st set near mas washroom top of ring at collar bone
2nd set at my washroom top of ring at navel",0,"normal",,12,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Rear delt fly",,"30X0
1st set near mas washroom top of ring at collar bone
2nd set at my washroom top of ring at navel",1,"normal",,12,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Rear delt fly",,"30X0
1st set near mas washroom top of ring at collar bone
2nd set at my washroom top of ring at navel",2,"normal",,14,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+1)",0,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+1)",1,"normal",,5,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Pelican curl",,"30X0
Last set 0th tile in hallway
Rest pause 1 rep (6+1)",2,"normal",,6,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Upright Row (Dumbbell)",,"",0,"normal",24.25,10,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Upright Row (Dumbbell)",,"",1,"normal",24.25,10,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Upright Row (Dumbbell)",,"",2,"normal",24.25,9,,,
"Pull 1","Jun 3, 2023, 8:34 AM","Jun 3, 2023, 9:34 AM","","Upright Row (Dumbbell)",,"",3,"normal",24.25,9,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Step up",,"4020",0,"normal",,12,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Step up",,"4020",1,"normal",,12,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Step up",,"4020",2,"normal",,12,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Nordic curl",,"",0,"normal",,6,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Nordic curl",,"",1,"normal",,5,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","bw leg extension ",,"Knees around shoulder width apart 
Full comfortable ROM
1 breath at botttom ",0,"normal",,18,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","bw leg extension ",,"Knees around shoulder width apart 
Full comfortable ROM
1 breath at botttom ",1,"normal",,18,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Standing Calf Raise",,"2121",0,"normal",,28,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Standing Calf Raise",,"2121",1,"normal",,28,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Ring rollout",,"40X0
Bottom of ring at knee height
Feet on 2nd tile after my washroom ",0,"normal",,8,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Ring rollout",,"40X0
Bottom of ring at knee height
Feet on 2nd tile after my washroom ",1,"normal",,8,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Ring rollout",,"40X0
Bottom of ring at knee height
Feet on 2nd tile after my washroom ",2,"normal",,8,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","Ring rollout",,"40X0
Bottom of ring at knee height
Feet on 2nd tile after my washroom ",3,"normal",,8,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","BW seated calf raise",,"2121",0,"normal",,17,,,
"Legs","May 30, 2023, 8:50 AM","May 30, 2023, 9:50 AM","deload week","BW seated calf raise",,"2121",1,"normal",,16,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",0,"normal",,53,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",1,"normal",,49,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",2,"normal",,42,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",3,"normal",,54,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",4,"normal",,59,,,
"Neck","May 27, 2023, 7:57 AM","May 27, 2023, 8:57 AM","","Neck Curl",,"",5,"normal",,56,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Ring dip",,"30X1
Full ROM
Last set rest pause",0,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Ring dip",,"30X1
Full ROM
Last set rest pause",1,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Ring dip",,"30X1
Full ROM
Last set rest pause",2,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Ring dip",,"30X1
Full ROM
Last set rest pause",3,"normal",,4,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Ring dip",,"30X1
Full ROM
Last set rest pause",4,"normal",,2,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Pike pushup",,"Deep
30X1
Fingers at 2 tiles
Last set rest pause",0,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Pike pushup",,"Deep
30X1
Fingers at 2 tiles
Last set rest pause",1,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Pike pushup",,"Deep
30X1
Fingers at 2 tiles
Last set rest pause",2,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Pike pushup",,"Deep
30X1
Fingers at 2 tiles
Last set rest pause",3,"normal",,7,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Pike pushup",,"Deep
30X1
Fingers at 2 tiles
Last set rest pause",4,"normal",,3,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Bulgarian pushup",,"20X0",0,"normal",,7,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Bulgarian pushup",,"20X0",1,"normal",,7,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Bulgarian pushup",,"20X0",2,"normal",,6,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Handstand shrug ",,"2s isometric 
2nd tile her room",0,"normal",,10,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Handstand shrug ",,"2s isometric 
2nd tile her room",1,"normal",,12,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Handstand shrug ",,"2s isometric 
2nd tile her room",2,"normal",,11,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Handstand shrug ",,"2s isometric 
2nd tile her room",3,"normal",,9,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Triceps Dip (Weighted)",,"20X0
Full ROM",0,"normal",33.07,9,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Triceps Dip (Weighted)",,"20X0
Full ROM",1,"normal",33.07,9,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Triceps Dip (Weighted)",,"20X0
Full ROM",2,"normal",33.07,9,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Triceps Dip (Weighted)",,"20X0
Full ROM",3,"normal",33.07,8,,,
"Push 2","May 25, 2023, 11:48 AM","May 25, 2023, 12:48 PM","turn out rings at top of movements","Triceps Dip (Weighted)",,"20X0
Full ROM",4,"normal",,4,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Mantle chinup",,"30X2
Right side 1 rep less on 3rd set",0,"normal",,6,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Mantle chinup",,"30X2
Right side 1 rep less on 3rd set",1,"normal",,5,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Mantle chinup",,"30X2
Right side 1 rep less on 3rd set",2,"normal",,5,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Mantle chinup",,"30X2
Right side 1 rep less on 3rd set",3,"normal",,4,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Mantle chinup",,"30X2
Right side 1 rep less on 3rd set",4,"normal",,4,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Archer bodyweight row",,"20X0
bent leg",0,"normal",,6,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Archer bodyweight row",,"20X0
bent leg",1,"normal",,6,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Archer bodyweight row",,"20X0
bent leg",2,"normal",,6,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Ring face pulls",,"20X0
Top of ring at rib height
Feet on tile front",0,"normal",,9,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Ring face pulls",,"20X0
Top of ring at rib height
Feet on tile front",1,"normal",,9,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Ring face pulls",,"20X0
Top of ring at rib height
Feet on tile front",2,"normal",,9,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Bodyweight bicep curl",,"30X1
Top of ring at rib
2.5th tile after my washroom 
Shoulders should not move
1st set 3rd tile after my washroom (tile mark)",0,"normal",,11,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Bodyweight bicep curl",,"30X1
Top of ring at rib
2.5th tile after my washroom 
Shoulders should not move
1st set 3rd tile after my washroom (tile mark)",1,"normal",,11,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Bodyweight bicep curl",,"30X1
Top of ring at rib
2.5th tile after my washroom 
Shoulders should not move
1st set 3rd tile after my washroom (tile mark)",2,"normal",,10,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Bodyweight bicep curl",,"30X1
Top of ring at rib
2.5th tile after my washroom 
Shoulders should not move
1st set 3rd tile after my washroom (tile mark)",3,"normal",,10,,,
"Pull 2","May 24, 2023, 7:29 AM","May 24, 2023, 8:29 AM","","Single arm hammer curl",,"2nd set 6 reps on left arm
No momentum
3 rest pause reps after last set",0,"normal",28.66,7,,,
